ID,Actual
6689,28994.581608833745
6691,8491.494236072525
6693,28703.104140415788
6694,15360.910828602966
6698,21728.563616244588
6700,11434.760520354845
6701,11497.081031665672
6705,13830.79348823987
6706,18401.774470449425
6712,14919.768142534886
6713,10424.407259528525
6714,28377.860545369796
6716,25220.62440511398
6721,17587.364635276608
6722,17572.130889860913
6723,29962.905722002033
6726,22037.01266192086
6728,20000.936703235842
6729,7941.591895247344
6734,16983.8369955807
6740,26805.09601502493
6742,10936.333175993059
6745,41593.8203822854
6748,22468.42774125235
6749,17191.996417988557
6752,28198.571632128675
6753,27578.768194247503
6757,14830.474421375897
6761,25828.44026585808
6762,11123.737925354391
6764,22887.635475188028
6765,17320.06287384359
6769,22594.575061877258
6771,14299.961472152732
6773,29385.163070384413
6779,11775.674892723095
6785,19971.32202685997
6791,26779.238483634777
6793,-1528.849621288944
6795,12496.145364469383
6797,35470.25942991488
6800,33795.82065850869
6802,15614.322803101037
6803,7498.500050567556
6809,18080.447059923783
6814,36840.3234219267
6822,16469.42172900401
6823,20661.216412602924
6826,25287.410413114354
6829,11781.340645313729
6830,18742.388109421358
6833,6620.844720885623
6836,8955.556089530233
6841,42707.06546759186
6843,3164.4442746578716
6846,34526.796594059095
6848,29916.276540712453
6850,26709.189126657788
6852,43112.53807036579
6855,15720.068841923494
6860,38541.951525439974
6863,17296.461875852663
6865,16530.592826799955
6866,9894.333069268614
6867,17201.403853161726
6868,20399.302329825237
6872,22705.755836236756
6873,25495.8487889776
6876,13239.396063670982
6879,26935.420677368995
6882,33159.48546576174
6885,11533.319478378166
6886,12037.90718626557
6888,20631.66675220849
6892,13137.556492345408
6894,25700.553719112184
6896,18921.587962333113
6897,24118.939518312924
6903,12196.6463291049
6906,25914.64854733739
6908,8381.990023061167
6909,7105.484916632529
6911,20968.894024411216
6912,27472.480126426555
6913,14570.470357235987
6914,21881.85314715421
6917,29259.735447643325
6918,20197.19444433367
6919,8215.244776157197
6920,24931.445073914714
6922,20681.772628338076
6930,24267.24722231133
6931,22493.665524085984
6933,18315.3052489236
6940,18119.940507977735
6945,22037.640594699886
6950,23347.228727126494
6953,34965.888376192655
6954,17752.80553118931
6957,22643.247725026216
6966,16415.29256607173
6967,16392.43828119291
6972,20406.14731765492
6974,10549.482788403053
6976,14711.56176619418
6979,18896.63875242928
6981,11190.402851225808
6984,19911.44606042374
6987,30756.735931922216
6989,23222.133097765036
6994,55848.623790943064
6996,41189.02754619904
6998,27737.344848235138
6999,2986.9975888840854
7000,22473.46992012579
7003,8795.643868536688
7009,21890.993632643484
7010,21003.58796387259
7013,21527.96498949267
7018,7627.041200709529
7027,26635.66016734112
7031,15279.312767819501
7037,26031.839997265022
7038,16781.346241622698
7039,20837.20363220526
7043,22568.82236413611
7047,4787.437545897905
7048,19180.106076273136
7050,19725.657850838266
7052,10623.556796629447
7054,24324.33026481932
7055,11091.990332128946
7057,-1004.1470721336082
7058,21704.255120613612
7059,25714.30988893006
7061,15028.54854777269
7063,23939.13964194432
7065,22122.616339593194
7066,31045.55983285932
7070,28615.854807372205
7072,20715.102813720703
7073,18090.22236976633
7077,10993.850333531387
7078,24633.645068247803
7079,26895.48321160162
7080,23502.024272321723
7081,14565.124064262956
7082,34234.794382498134
7083,13583.03842630377
7084,19088.64233539533
7086,25004.91520156199
7089,22628.713382516988
7096,1086.2189251636155
7097,10771.849363043904
7099,2320.7520735492
7101,9002.715099441819
7103,22969.048897339962
7105,15680.08350815298
7106,26562.36459681671
7107,31910.56761928834
7109,7612.641626016237
7111,25955.385099142324
7113,17227.755681823008
7115,12105.35360866785
7116,14717.056189260911
7121,20556.058876633644
7123,22413.53729791427
7127,-7160.749789394904
7129,28350.505801408086
7130,25094.211570791434
7131,5109.95831115311
7133,11172.371649762616
7134,7729.717485676054
7135,26196.79116965132
7136,18070.143886798527
7139,21812.02580866078
7140,13534.66061447747
7146,28482.02947749151
7152,10704.028091558255
7155,20235.9901045179
7156,18480.88548969943
7161,10526.819046397693
7164,22661.482511918526
7167,22371.058800309896
7169,19359.905741821043
7171,892.4438902838156
7172,21997.50524077611
7176,14489.405371763278
7178,27149.19199820794
7182,13697.455877526198
7186,37050.46007783897
7187,10929.844551380258
7191,47637.86298157787
7193,11752.004067061935
7194,15083.492588336114
7195,27021.28019313002
7197,19021.746564865578
7201,24983.11540514743
7205,25639.864627724048
7206,22059.30466580065
7211,8656.72905971855
7214,8785.225788659882
7218,29343.837951659225
7219,17605.660745768342
7221,7096.35418242123
7223,15221.84642940946
7225,28705.632429668214
7233,18703.605460202787
7235,13229.291739017703
7236,12595.765065720305
7239,13445.842846436892
7241,7672.433883761521
7243,38061.463870954234
7248,15367.044715933036
7251,9851.179008532781
7253,13486.722388760187
7260,9217.52380421944
7263,16300.812741199974
7272,17090.61413188977
7273,26702.26212027669
7278,18965.33015835937
7280,22026.838299026247
7281,19430.316362589132
7283,25445.29064380005
7289,12353.952158745378
7291,26822.11973301042
7299,22960.860995859373
7302,11360.694916375447
7303,20851.491622901056
7304,15217.031491561327
7306,21740.9892647299
7307,14010.172046665568
7310,15656.418029351626
7312,23893.488613311667
7314,8599.897032332141
7316,21521.315491663758
7318,24703.879395361524
7322,23886.688031903468
7325,4263.621400207747
7327,11219.965265607927
7329,18858.009317224845
7336,10491.8415512098
7340,11281.76343115978
7341,26739.220106902067
7346,9553.379993221257
7348,20760.936311424244
7349,11053.157596811187
7352,18303.23976929998
7361,14629.584685910959
7363,29190.026128006633
7365,16482.80622461578
7374,26740.667342778295
7375,12509.737275402993
7376,19541.56024961127
7378,23779.81528708106
7385,10483.638454277068
7391,26901.33412750857
7396,31676.089146615937
7397,36336.74225698039
7398,20174.62115024589
7399,22796.877986988053
7400,10673.036679735873
7402,29632.964080144186
7404,19857.72250741301
7406,22408.056706618983
7413,15340.847037760075
7420,28340.083874773234
7423,25268.367565654684
7424,21194.39757776959
7426,10692.523167836014
7427,11323.269988746848
7429,25481.49914851878
7433,25697.79184887698
7438,19449.15336096892
7439,11879.88333064923
7441,10099.053263260052
7444,8438.008737234864
7445,17608.04395169532
7450,19604.941014546435
7451,29877.390986297745
7453,18523.618261164054
7457,21245.501410640776
7469,16819.430853571277
7471,16043.783164463937
7474,22440.730705701746
7475,19301.96708094282
7476,14986.929258399177
7477,11130.388362771831
7479,25581.633000121452
7482,8125.815457283985
7483,15825.173086517956
7485,34304.2912270776
7490,15711.819691906683
7493,8270.359198194463
7495,32796.75534619903
7503,17578.37058654055
7505,14150.643755906262
7506,26946.65370062599
7507,23826.350295003504
7508,32648.172410693485
7509,25772.604895204306
7513,12562.096805104055
7518,2145.9754692758434
7527,24457.63350665709
7528,17779.482570032123
7533,8711.161741889548
7535,23848.420809383504
7540,15497.455986521672
7542,28176.61419229349
7549,11829.79565661354
7551,32242.944383975584
7552,7932.413352621719
7554,20354.468567929696
7558,7950.97021527309
7561,21302.706449334975
7572,22891.729804270435
7574,18478.441069630906
7575,27792.146674273536
7578,8336.365569026675
7579,24650.198643103708
7581,27812.513912601396
7585,33477.813010011334
7586,34494.73885968793
7588,28018.661997465417
7589,29097.739466848783
7593,20148.579699177295
7596,19402.99329739902
7601,25204.29916540906
7602,15184.771278421395
7605,29463.28101652814
7613,33349.789414341096
7614,15476.235668844543
7620,27351.21642694855
7623,21309.113941085525
7627,21384.46290783491
7631,32578.893263799604
7633,14015.523735452909
7635,27431.142206340563
7636,35418.851929413155
7642,36595.08921519527
7645,24263.251211209223
7646,8861.069208639208
7649,5903.906620819122
7655,-3986.7173529560678
7657,11293.801354795229
7660,23538.09346864652
7687,15504.44807855878
7695,19668.77988042496
7697,16270.541363507044
7702,15046.973661315627
7707,24715.309844691306
7710,26670.047275424004
7716,24978.528163990006
7718,20470.795170668513
7720,3270.7656019655988
7722,16270.307719607372
7726,23564.5640864959
7734,-16532.325056989677
7737,28273.440898820758
7739,10113.871929634362
7740,21639.22759474162
7742,40717.422391532455
7747,14400.710786736105
7748,18905.08036463475
7750,12156.392114171758
7752,17668.782132223714
7754,15257.750577181112
7755,27548.170677796472
7758,22011.05185584072
7761,20885.765048153233
7762,19385.200915351044
7763,18814.98380859755
7765,8219.30477040913
7768,10708.929390145466
7772,25303.0743649425
7776,17069.343555240426
7779,21768.63063961966
7786,25229.409206180368
7789,28421.19523238158
7790,26654.480071277358
7791,24843.74267038284
7794,26927.45971185295
7796,18176.265307378955
7800,18654.65526862908
7802,12488.598004250787
7805,27899.366858984344
7806,24460.45628560288
7809,15208.775003958493
7810,26912.009589741472
7815,2407.785932680592
7816,18732.369410371874
7818,21193.966277427506
7820,29321.951827749144
7822,22198.303838789463
7830,9966.821223082487
7833,30000.762201405596
7834,17422.351093129255
7837,26483.647108803038
7838,19709.044898400083
7839,25101.280638733413
7840,11431.673121526372
7841,7005.449140820652
7844,24627.354863293935
7846,15803.231912995689
7847,16057.973329446744
7870,16008.09511828376
7873,13270.517780953087
7876,40353.1336733615
7879,24187.944968170486
7883,35973.27577068843
7885,23084.62072610762
7888,25710.564550871495
7891,32987.72562021343
7894,27354.962186435703
7896,15854.090371226892
7900,36105.88540644385
7904,20071.948970038444
7906,-695.8045844649896
7907,24118.23579968186
7909,35797.19569015456
7910,40127.10182668874
7912,8851.039668340236
7913,23200.470693437383
7914,27111.08166268887
7918,13873.74286509119
7919,25266.681147980038
7920,34765.88703680178
7933,20577.620573507622
7937,16593.2501114537
7938,21741.657483183313
7939,2861.014180630911
7940,45276.75373394787
7944,17078.396832894534
7952,17105.835961073637
7954,27221.699641023763
7955,35026.06304427609
7959,21054.83178369887
7961,20833.309210408013
7966,29093.106884934008
7969,26623.550764989574
7970,20599.094391664956
7972,46420.530493287835
7985,16549.180126717314
7989,10611.05333897518
7993,20695.058220841456
7995,30200.555812409613
7996,12720.346304379404
7997,20795.356615629047
8000,36421.43615571642
8001,37615.554269471206
8002,30353.79646592727
8003,23127.298737462144
8005,22805.184732771013
8008,30419.862326350063
8010,9046.452481857035
8011,21601.385818962008
8014,23623.217280397657
8016,16785.455680008512
8020,23871.265116209164
8021,25929.46393398568
8029,25432.075958264526
8033,25254.09426824283
8036,25246.81190926954
8041,18645.719652800355
8042,15251.353470493108
8046,20138.8526465958
8047,29874.113904522732
8055,21433.19544728985
8061,11368.932871519588
8062,10889.354705308564
8063,17014.822435788345
8069,15096.920867356472
8075,27589.87516217213
8080,28328.231393297203
8095,13618.771201753989
8099,15209.022413437255
8103,10557.247218156233
8105,14734.294756525662
8107,24059.3806705093
8109,21730.30936778756
8115,11683.577144567389
8116,23033.356288769748
8118,2802.7615443151444
8120,21162.21836642362
8122,14481.810037747957
8127,14800.60938973073
8129,13956.791962074116
8131,22340.253966846503
8143,2397.3341131242923
8144,10058.487379890867
8148,10183.204746225383
8151,24810.74646464968
8154,26802.83924921509
8155,28258.677165311296
8157,25530.246602972038
8158,24592.80821249215
8160,26458.594376930967
8163,16083.144506136421
8164,21090.331978973
8166,22161.612317221705
8171,9983.794828411657
8173,18925.559655684978
8184,14776.742168143392
8185,11649.428609084338
8187,21605.484013266396
8188,19021.398356964346
8189,13776.90246224124
8191,29117.282546480186
8194,26732.895226768684
8196,10655.23850506125
8203,14786.762323003262
8211,31894.150058416184
8212,16605.720862327144
8216,18216.136789613403
8218,39602.58164567826
8223,15847.023629017174
8224,20351.634523424786
8225,15791.867336305324
8227,18693.11283055134
8228,24051.632391181774
8229,18330.30904344609
8232,14344.062547344714
8234,20363.697856120765
8237,21748.204206989147
8238,22950.239246618003
8239,18031.168352404144
8243,26793.55628667958
8244,34045.28400190314
8250,28090.104235929903
8251,22772.49235500442
8252,18682.08745721262
8257,27347.79448315315
8259,26718.790884372313
8262,5627.649130134378
8263,20560.7400128101
8273,12510.531107384712
8274,24814.023702865466
8275,17192.862766500562
8278,16443.900320690125
8283,16112.641837703995
8288,29671.65754607739
8289,14382.574890537187
8291,24765.452224384528
8294,16313.090008108877
8303,27677.956543076783
8304,33660.86342773959
8307,8667.754671391565
8313,16613.86047409661
8315,23994.06213810714
8318,25089.45314110769
8319,24953.048476102296
8320,15794.707611173857
8328,23344.87089295406
8330,11815.18540590303
8331,10848.58866910031
8333,27394.479585541878
8334,7660.123275558464
8339,21056.876766629983
8341,18222.48090401292
8342,20666.163075712975
8345,21458.254826015793
8348,21775.423879390582
8350,39131.43872554414
8351,28951.329569188412
8356,18998.03553213924
8361,10918.767832745798
8366,32931.000644515734
8367,20852.24411953101
8369,35969.091782530304
8371,16828.972040624823
8373,10011.476394305471
8376,19831.73525627842
8380,24513.94535647286
8381,14562.193235118873
8386,24004.739497078583
8387,30910.725429058075
8396,2702.7239265828393
8397,16753.898506038357
8398,10732.145754463505
8399,25941.810568759218
8401,12565.836461470928
8402,39155.56474348949
8404,25698.1826613592
8406,17295.5128314998
8409,25271.351528925356
8410,20637.677215993404
8415,26156.619890470523
8416,11453.358849842101
8423,16061.179113064427
8425,12705.466756479349
8428,11406.410523998085
8434,22636.741903251503
8436,21252.155426572543
8438,33063.49202334182
8443,11160.612977830693
8445,22554.07576318551
8446,18905.753414099105
8447,20528.118278894108
8448,41743.8080951185
8457,23305.388588234317
8460,13678.666841627099
8461,17217.908529275097
8462,14847.650319861248
8463,17565.139377415646
8467,24518.42815672839
8469,16382.244884114712
8471,33908.247374902945
8472,28391.48033112148
8473,17581.040907591116
8476,8838.940045240335
8481,4036.468917682767
8483,9102.414741632063
8484,7070.116998285521
8485,22448.88332801778
8486,21431.96643520333
8495,33626.87618000666
8500,36271.61837495724
8501,25986.482758121565
8503,28283.831275738776
8504,19821.067449837457
8508,4880.826375587378
8511,25943.872144840658
8518,20298.311937201768
8524,24338.749194623437
8526,17851.501036025584
8528,16480.111540019512
8529,22738.96162986243
8531,20094.009651608765
8532,24332.283286005724
8534,17758.495165066328
8540,20443.93127413746
8542,14348.965449000709
8544,23776.278001134284
8547,12865.922283105087
8551,19464.2865625876
8552,16339.027369787917
8554,29584.555710774846
8560,35855.12006155169
8561,15863.751369583886
8566,22740.3349260306
8568,11002.839394931216
8569,42916.80376192881
8570,4709.088621120434
8573,16572.923507657833
8580,14592.667234452441
8582,13312.809890773147
8583,19246.753385719378
8584,28280.08365451498
8590,36534.61354889767
8591,20553.500417043455
8593,12917.892534279265
8594,23460.05743471021
8595,8407.890532696154
8601,20952.33431371441
8604,18159.205502717756
8607,31653.660104014445
8617,23429.822941792663
8619,25819.93511696346
8624,25213.52743286919
8628,12718.745783212595
8630,20768.432123226114
8631,8178.277151498012
8640,12097.584561180323
8642,34202.43104726123
8644,31165.286724239588
8645,16746.485290050507
8646,19452.8972002971
8650,21231.50423533749
8651,13210.326011374593
8653,34096.597026345786
8655,16575.64526357362
8658,20758.18015203392
8659,16603.34610751411
8663,13740.667604594026
8665,16966.08618244622
8667,25868.025860380847
8672,24904.59979520552
8673,14779.586106032599
8674,27425.601378378924
8675,8563.282918938901
8678,22278.371857608203
8683,7957.526817165781
8684,57077.30158128403
8685,15407.561661190353
8686,24141.537855456583
8688,21444.205107294023
8690,7095.440146806184
8692,13325.240124610718
8695,19155.171524661127
8699,26310.65821754746
8703,18405.45603093691
8706,13944.413235118147
8707,30020.93658749992
8714,36202.62803616887
8715,28155.243700751103
8719,34400.25915225083
8725,22463.92552227946
8726,8784.921133108903
8727,4531.978761762381
8729,25259.685523644555
8733,13164.71396675706
8737,29576.538253355306
8741,22913.777057570405
8743,15103.573056275025
8744,28246.303222205956
8747,23580.26645835396
8748,22159.762646795716
8749,4672.35881742835
8750,26708.851568524726
8753,26475.572998502757
8758,27343.548615381587
8760,19282.63663459709
8763,6312.030409959611
8765,21577.319654268213
8767,20516.24800318433
8769,15946.154795026872
8770,10420.25358208688
8777,4256.462357413024
8778,10831.863542528823
8779,27447.160196072422
8780,17787.06665653223
8784,24251.273238530383
8785,6849.497053396888
8787,19979.429360182956
8788,13699.37615803862
8789,26789.304455048405
8790,15269.126773761585
8791,19981.866932423785
8804,11358.270501193125
8806,13387.093304991256
8807,12472.670482441783
8812,11090.351679613814
8813,23656.936455978546
8815,37567.613864608575
8819,16996.263738433365
8823,47429.32437399356
8839,38475.401016124524
8843,6911.928331918549
8844,30095.873184609227
8845,30828.54355162522
8846,13090.515788483899
8849,26173.316908719018
8853,30850.44333180785
8859,19781.028634381946
8861,27535.590524409432
8862,16849.566929233726
8863,29237.21614713641
8867,19452.118758299388
8869,47966.50851224642
8870,10182.409153345507
8872,14855.604775368236
8875,12611.44761542324
8880,22168.38455168763
8882,11641.391714668367
8889,23381.83794833673
8890,30791.902620506473
8891,25007.92815352278
8893,6783.114014864434
8894,26497.97425606288
8895,17074.981460690033
8898,20953.340237284545
8899,24027.66018773755
8908,38130.006406811066
8910,16884.160805679858
8911,15479.478181383573
8912,22275.390643923543
8913,23394.892306800466
8916,23557.170468889643
8918,20896.866529361345
8922,24461.143930498976
8924,22864.066766802687
8925,28657.59155326849
8928,25289.895767203532
8930,19205.863496767357
8932,26628.25997721823
8945,14623.84195430763
8947,19506.661034196615
8954,8330.797324344516
8957,17122.556922818534
8959,29441.508349461947
8960,17705.694253655616
8964,19307.773943248205
8967,15769.005769840442
8974,17311.24965432752
8977,20031.082614878193
8985,8662.278619925957
8987,6647.712417950388
8991,34983.598141875584
8997,9316.15912095271
8998,5858.895010810345
8999,25253.150719163008
9002,29222.124944918323
9003,21613.326279174536
9005,19438.368536692113
9011,15192.586947291158
9012,20726.266208779998
9013,22309.008680843748
9015,22256.02172742039
9016,11900.511611364782
9017,36245.898676772136
9018,20282.859055392444
9020,26532.95077436883
9021,17370.104834875558
9022,36824.57489483524
9024,9613.876909981947
9025,22157.61496756086
9031,14102.835477462038
9033,26858.02105107298
9034,9154.561495585833
9035,30499.590988026932
9045,28539.199074438773
9046,22138.52274018433
9049,11710.030794899445
9053,26443.021339986008
9056,19376.5277830814
9057,13907.318060636986
9058,8422.877764279488
9059,12537.94847331103
9060,36618.370941099245
9061,25744.11129802186
9062,38246.23767268984
9068,20534.34463447891
9071,29486.965740538668
9083,21054.9551881589
9084,27109.519641363528
9085,30027.85449625319
9086,20304.252782291733
9090,21736.19498085277
9091,25046.01484901458
9092,25655.54741144646
9093,23014.169269973412
9094,21183.885577754583
9098,19822.02323875623
9102,22729.330354257487
9103,21853.572229997255
9104,34306.4860789394
9106,7893.46536704246
9107,26834.479617185425
9118,27841.036596869584
9122,18259.47082351148
9124,21293.850466439966
9129,16486.42528823018
9132,29062.397470731754
9138,25895.418449719902
9140,33977.21982003283
9143,11650.71253672801
9144,53441.688817956485
9149,13324.486803764012
9150,23938.31394982757
9151,26711.749593997374
9153,15020.790001474787
9156,23455.42583779758
9164,37673.649287445936
9165,21352.47125907801
9166,13107.284562681802
9167,24126.5352253234
9168,13212.23721714504
9173,24498.309716060292
9176,14380.135038769804
9178,25838.34700720152
9182,18365.54252235731
9186,9245.375967899337
9189,23821.673955018166
9190,5048.902854456101
9192,18886.707710202318
9195,21220.529197356664
9202,14460.590757675935
9203,23088.466030190233
9207,15451.32714994857
9210,12073.43027115846
9212,28221.910683813505
9221,27826.165766394697
9231,25312.136596960016
9236,3674.8318513352424
9238,28227.726262599695
9240,20339.804373004008
9241,20381.177390350495
9242,19344.058275252115
9244,28107.98931759037
9246,34454.8384707761
9247,18549.68575477507
9249,26554.077036545146
9250,16056.642604147084
9251,25865.275014617015
9252,10272.739652231336
9259,12164.765334113501
9261,13983.293959850445
9262,35165.50764457835
9268,15673.375887015369
9270,19534.151475642808
9271,28355.810104370117
9272,33770.35442133993
9273,14552.325732057914
9275,20219.834441558458
9276,19891.442806346342
9280,34945.724884136114
9282,35905.62397323642
9283,25203.191118973773
9285,10282.287185648922
9286,22632.570358806755
9291,11157.921365295071
9292,20995.544579284266
9295,14350.219991805498
9299,12152.601434494369
9300,23872.80508480314
9301,8628.307867209893
9303,20915.364321561996
9305,11771.704208044335
9308,11790.513957645744
9311,27451.366468662396
9313,18224.310792043805
9315,12492.791793644894
9317,13965.978179892525
9318,9685.64574040426
9320,11970.755066707265
9321,17791.556949044578
9322,52361.891139419284
9324,14900.07138398895
9325,8146.704214221332
9326,11826.149426588789
9328,2110.3870980530046
9331,25938.428948741872
9332,24235.664511248935
9335,20195.620180028956
9337,31101.357800051104
9338,31381.821460110135
9340,21964.704693767708
9341,18211.44481657585
9343,31940.865957719274
9344,23799.99762271205
9345,13219.662509213667
9346,28108.781108276453
9351,8454.593629897572
9352,23124.774579868186
9354,23499.273889876436
9356,12474.873305167072
9358,18094.815584727097
9362,8918.167912659701
9363,23241.92163760215
9366,13519.629383314867
9367,21321.53963030828
9371,18421.274098939262
9378,9894.433536235709
9380,26472.400051278993
9382,15580.488383099437
9387,21039.177785814274
9391,16709.980798866134
9392,13137.114397598896
9393,14824.64019886544
9395,31919.16236036364
9396,14552.205590715632
9403,16078.444068572484
9404,22752.966230945196
9405,-516.0821742969565
9408,12331.196535574272
9410,15804.436131477356
9412,15432.85693311179
9419,26715.33320981497
9420,24573.175126556773
9421,9706.048265084159
9424,12104.398558897432
9425,15278.215125980321
9426,26996.015582092572
9427,16207.00552205462
9428,25855.977791560348
9439,28346.662888738792
9441,9993.996266507078
9442,22350.930589277763
9446,19822.12255106913
9447,18407.406137041282
9449,14722.61098338943
9455,34907.28997442778
9459,12980.526164989453
9462,22216.475925706327
9464,8856.848452010658
9465,21458.374471762683
9475,30634.938500801567
9484,21868.265406245366
9487,24523.914566697087
9495,-3734.0152004072443
9497,25170.70573848486
9500,16061.49536809465
9501,25808.261707813013
9507,25902.79039758956
9511,22738.419775112532
9513,11544.699506829958
9515,28493.382111415267
9517,26041.726584018674
9519,19429.307891964447
9521,13379.279387735762
9522,35465.734102149494
9525,27044.087865076028
9528,21569.40212267451
9531,25987.94229721371
9534,15825.250682164915
9535,27107.284658268094
9536,20386.984477142338
9539,26370.931557723787
9540,24456.932494709734
9542,23918.43286958756
9543,34318.75007415889
9544,27342.224199426826
9546,12280.040260936134
9547,20783.266698231455
9555,18747.409191036597
9558,22803.133508143947
9559,14994.169663397595
9565,20084.52685313206
9571,19051.67992062494
9572,25474.542737097945
9575,16986.002200851217
9576,19700.354660001583
9577,25736.97960873181
9580,11585.876090816222
9585,12577.766040608753
9586,20045.934851693455
9588,22759.34817446908
9592,16685.904838115443
9596,15988.111898289062
9597,14587.706240330823
9600,26072.124364935327
9601,11367.673023607116
9612,23939.373818193562
9630,12303.069790989626
9633,13176.093261037022
9636,7734.6579607324675
9638,28231.19779568538
9639,26003.55952831125
9649,11088.63895493932
9651,17258.201226543635
9655,18396.155227120966
9656,21586.59179541748
9658,3277.426165912766
9662,19349.121259232983
9665,17536.35797057487
9669,24766.226608127356
9673,10092.030023009516
9674,34861.22620778391
9676,10490.067077617161
9678,12818.525286588352
9679,10200.313332291786
9682,18596.081655472983
9684,21746.790836887434
9685,22768.60414477205
9686,18991.304306019563
9688,29082.134547276422
9695,16466.753059174865
9698,37793.567595434375
9707,19714.805455290247
9715,17879.624713250436
9716,21012.328139405698
9719,11853.424976921175
9726,29649.57041226141
9727,19053.881822113413
9728,22324.269496509805
9735,19739.784896926954
9739,16311.711009830236
9741,23537.925405456685
9742,13117.148629744537
9747,28077.373631419614
9755,14986.571100610774
9760,23195.163585264236
9762,26568.49809871707
9763,40428.73534903722
9764,20875.211573198903
9767,11523.108039748855
9769,28088.66127022961
9770,12048.576437321026
9773,24126.997832437977
9777,8785.150889831595
9778,50232.004944276996
9780,35413.35016538063
9787,18552.985580330715
9788,28169.35540755
9791,11216.671519252937
9794,12352.483213794883
9796,21581.87695086142
9798,35777.87219921732
9800,12217.37597885495
9801,20909.52786597144
9806,24617.95109804999
9808,15316.549234918319
9818,17146.431280307006
9819,31305.433730319608
9820,28016.123182505835
9824,22938.921140151564
9826,16592.39848458022
9830,20726.881497706287
9833,25021.854346750304
9834,28412.762878089212
9836,27480.190544889774
9839,8860.48270114977
9841,24937.173522106837
9842,24882.613811341114
9844,21238.471115149092
9846,11875.031120657455
9852,6306.125919959042
9857,14864.857776705176
9864,15653.206637330353
9869,14104.883480182383
9870,14013.369760250207
9874,14979.381299784407
9876,17346.137374153826
9877,28902.121745255776
9885,30616.134641994257
9888,25579.840106630232
9890,24372.886565924622
9894,10243.226354402024
9895,8159.597953552846
9898,21511.291171972174
9901,19499.149990834296
9902,13951.836823257152
9908,17633.504713654518
9917,12300.517064958345
9923,27643.103518112097
9925,13266.746565826703
9927,26800.68902934855
9930,18987.88940040022
9935,11819.980876914226
9936,27101.482275659684
9938,13129.448792457115
9943,25063.38386666216
9952,26466.557853989303
9953,8798.409447381273
9955,28889.616845515557
9956,22590.659446743783
9961,11443.1871944163
9967,30793.465252958238
9974,35786.35806508176
9979,14215.434666493442
9980,18699.922884715255
9982,20776.906970575452
9983,20146.438307675533
9984,10227.873094865121
9994,34426.29717988288
9995,26950.46871458739
9997,20867.914875172544
9998,27280.5112041221
10002,13843.122470095288
10006,20805.32014573738
10008,22912.644780293107
10009,14052.350214702543
10011,18837.90292840032
10013,23885.08127200557
10016,26625.06095949048
10017,20051.711306684185
10020,46692.15716145607
10025,25284.57752041053
10028,17669.37644808041
10030,17988.996075653005
10031,23554.836707843468
10033,20640.429371363483
10038,4891.392159911804
10040,14402.933945710305
10055,26921.578873702325
10056,22378.231467701495
10057,31865.903489468154
10060,13494.469504113775
10064,15107.314527598675
10067,21303.404177752323
10070,37851.873451877385
10074,20028.680214988068
10087,18733.12468244182
10089,17055.77502112789
10090,8988.974374727346
10091,20689.98127166787
10092,27974.07206641184
10093,12765.525379551109
10094,16323.231768108439
10100,14028.467917727772
10101,20720.09225729434
10102,24983.208781067748
10103,36526.25277779903
10104,9164.933597007766
10108,9385.822168351617
10113,20024.666434617713
10119,11838.479161237366
10126,17709.977728579193
10127,12688.015649455134
10133,10558.071994601749
10134,30112.83170248894
10135,24093.85270527797
10138,25148.2035383489
10139,11626.973963568918
10144,8781.92791747069
10145,24404.758653838187
10147,27345.628459974658
10152,9099.372387209907
10153,10810.556015327573
10156,30070.5475115655
10157,1420.253607080318
10159,18246.27176455641
10175,17822.621536857914
10176,12077.847092684824
10179,15556.594876172021
10180,25876.13240344543
10183,6624.162586319726
10184,14851.501283042599
10187,26358.01084568957
10188,7162.183163817972
10193,19705.391581459902
10195,11172.953865011688
10196,-202.20512392977253
10197,26900.43611721089
10200,9534.55877273716
10206,15010.266790942289
10208,14967.57027795259
10210,24914.325732525904
10212,30330.20248942217
10215,25381.150621092413
10221,16798.54856313346
10223,18448.097041972913
10239,34175.93432077952
10243,29901.75262950547
10246,11920.522000132129
10248,18576.71607093839
10251,11297.352001482155
10260,29859.823889642954
10265,9364.689944051672
10268,14573.291910924483
10269,17294.459190885536
10272,23488.705878557637
10287,2381.608337707352
10289,17132.528422792442
10290,12657.962383317295
10295,13569.05098173162
10298,23739.92767950846
10299,15741.078032178339
10302,34724.164596693125
10305,16623.760441663675
10310,7772.495672652032
10313,30967.821560824756
10314,26886.02391833812
10315,19834.36293232208
10317,25351.32641694881
10319,15085.179541434161
10325,16857.379672890063
10327,23091.412372867577
10328,14718.628348320257
10331,14802.88081149524
10337,17687.63487626007
10339,26153.940853905864
10350,26313.798683047295
10354,27083.44670668291
10356,17399.852204252034
10357,7079.57837612601
10359,24207.465684541035
10361,8406.515317762736
10362,14638.6551987282
10366,30736.958299723454
10368,19576.535307185724
10372,19127.009641942568
10382,20962.116991322953
10383,32270.44944521971
10396,20580.737343043555
10400,9877.529975171667
10402,12064.891152874101
10404,29630.535026961938
10407,17071.23875791533
10409,6498.139434475452
10411,22706.172495195642
10413,26270.144851815887
10415,25338.12324038893
10423,19459.675132137258
10425,26651.96387341246
10429,12725.133063387591
10430,11482.144267651718
10432,28603.82567677507
10434,3891.288508834783
10435,26605.11332914885
